Date,AAPL,MSFT,AMZN,BRK-B,FB,JPM,JNJ,GOOG,XOM,BAC,UNH,V,WFC,PFE,HD,T,VZ,CSCO,CVX,INTC,PG,MA,BA,MRK,C,KO,CMCSA,NVDA,DIS,DWDP,PEP,NFLX,ABBV,ORCL,WMT,AMGN,MDT,MCD,ADBE,MMM,IBM,PM,HON,UNP,ABT,MO,ACN,GE,TXN,CRM,COST,NKE,LLY,BMY,PYPL,QCOM,UTX,TMO,GILD,AVGO,BKNG,LOW,USB,UPS,CAT,SLB,GS,COP,LMT,NEE,CVS,AXP,SBUX,BIIB,ANTM,TJX,BDX,PNC,AET,EOG,MS,AMT,ADP,AGN,CSX,DHR,CELG,CB,MDLZ,ISRG,FDX,SCHW,CME,OXY,CL,WBA,BLK,DUK,RTN,CHTR,SPG,ATVI,SYK,INTU,GD,BK,NOC,SPGI,MU,ESRX,ILMN,NSC,VLO,BSX,AIG,PSX,DE,COF,EMR,FOXA,TGT,CCI,D,MET,HUM,CI,VRTX,ICE,SO,PX,CTSH,MMC,ZTS,GM,ITW,EXC,PLD,PRU,HPQ,BBT,KMB,AMAT,PGR,ECL,MPC,SHW,MAR,BAX,HCA,DAL,WM,ETN,AON,ROST,F,AFL,APD,SYY,AEP,FIS,STZ,JCI,TRV,EA,ALL,LYB,ADI,STI,EQIX,WMB,KHC,KMI,LUV,APC,FISV,ADSK,HAL,TEL,STT,EBAY,ROP,PSA,EL,SRE,REGN,CNC,EW,MCO,VFC,APH,YUM,ORLY,GIS,DG,GLW,ADM,PPG,PXD,DFS
2015-01-22,105.1914,43.1307,310.3200,150.1500,77.6500,52.7686,93.6018,534.3900,80.9882,15.2188,107.3916,62.7263,48.3027,28.6304,97.8880,28.1197,40.6029,25.3755,93.3229,33.1171,81.6880,82.3036,122.5907,55.9837,47.5427,39.0062,26.5965,20.0104,90.4785,,88.5933,61.2057,55.4458,41.7187,79.9444,145.0820,70.1005,81.5578,73.4800,150.8540,135.1667,72.9667,91.9817,109.9684,41.1746,47.6956,83.4409,21.6450,50.0123,58.0000,126.0244,45.8684,65.6946,56.8665,,62.9811,110.1682,125.2675,97.2026,99.0334,1049.6800,65.4267,40.0043,102.1030,77.4286,74.2201,173.0592,58.4824,178.9567,98.3841,93.0476,79.7321,38.8090,353.6500,134.5634,63.9687,136.9870,80.4725,92.6851,88.0700,33.0003,92.1357,79.9323,270.8060,32.7456,62.2376,123.7100,102.8457,35.3138,175.1265,175.8947,26.7397,75.5344,67.0118,64.0649,70.7112,329.4372,75.3338,99.9686,158.9900,176.4495,19.9937,89.1168,85.5076,132.1142,36.2516,147.4110,87.6135,30.8900,84.9900,193.8900,97.0454,42.4655,14.9300,48.8249,60.2200,82.2644,70.7692,52.8086,33.0579,66.8139,74.2300,67.8182,35.3406,150.1599,112.0552,127.3000,40.6414,43.6040,116.4662,55.3855,53.2654,43.3951,28.8753,87.8133,32.4428,40.1302,72.9784,17.3843,33.0992,105.6045,23.2733,24.2964,102.0449,37.8435,266.7241,74.6578,37.6884,69.7334,47.5115,48.0345,59.5143,91.3559,43.6667,12.1360,27.0501,132.2335,37.0806,55.9650,60.7336,107.3455,39.2824,99.3123,49.3600,67.1648,70.7287,50.0092,36.5484,202.8683,34.7567,,36.6899,43.9243,78.7192,36.8150,58.2700,38.3380,58.2279,72.0415,24.3822,146.9324,180.2424,71.5793,103.0265,420.8100,55.6800,65.1700,89.9094,65.9606,53.0051,49.1508,189.3200,48.7014,66.7739,21.6973,43.1519,109.2942,152.0750,53.1502
2015-01-23,105.7342,43.1765,312.3900,149.1200,77.8300,51.9348,92.1945,539.9500,79.2615,14.8783,105.6466,62.8943,47.8445,28.3162,97.2420,27.7702,40.0508,25.1173,91.5493,32.6999,80.3149,82.3133,121.6688,55.8943,46.6316,38.5874,26.4743,20.0686,90.0696,,88.2618,62.4935,54.9616,41.8513,80.1346,145.3002,71.4657,80.3644,74.0600,149.1535,135.5842,70.9618,94.8599,110.2070,40.5915,47.2855,83.1799,21.8233,50.0942,58.6200,126.7202,46.0167,65.3954,56.8482,,63.2176,109.7383,123.1665,97.5724,100.7091,1037.9900,65.5772,39.9030,91.9865,76.3495,74.0936,171.5856,57.9003,178.3695,98.3212,93.3631,79.5053,41.3793,357.5300,132.5948,64.0919,135.3167,79.7515,91.1132,88.4892,32.6473,92.8535,80.1538,271.8873,32.0211,62.8954,123.8900,102.3470,34.7032,172.5232,170.6683,26.2948,75.4875,67.0033,62.0502,70.3112,324.2600,75.4103,99.2438,158.9300,175.6539,20.0520,88.4773,86.1143,132.2171,34.5477,147.1190,87.7473,30.9500,84.8000,197.1600,95.8471,44.3765,14.8400,48.1057,61.3026,81.1983,72.0694,51.3165,32.7996,66.3906,75.6058,68.1370,34.3271,148.0294,109.8477,125.5700,41.1196,43.6877,115.4428,55.2622,52.7993,43.0149,28.8155,86.8480,32.5473,40.2991,71.6204,17.3930,33.0184,99.0986,22.7912,24.1144,101.5748,39.2811,263.7403,74.6864,37.2555,67.9900,47.3803,48.2347,58.9252,90.1340,43.8566,12.0391,26.8580,131.4456,37.3449,56.3492,60.8953,106.5843,39.1072,98.2381,49.7900,66.6794,70.1987,49.7900,36.1724,204.1520,34.7808,,36.8556,44.3408,78.6420,37.0300,58.1900,38.4976,58.3113,67.6586,24.2179,146.4140,178.0730,70.2356,103.5393,420.2100,55.2150,64.8150,89.3568,65.0371,53.1502,49.3640,190.0800,48.5058,66.5155,21.8162,42.9635,107.6219,152.4740,52.4641
2015-01-26,105.8465,43.0209,309.6600,149.7000,77.4950,52.0173,92.2487,535.2100,80.0202,14.9918,105.2787,62.4658,48.1320,28.6216,98.1556,27.6120,39.8894,24.9036,93.2886,32.1257,79.8691,81.5428,121.1717,56.1894,46.8905,38.3112,26.6529,19.9765,90.3074,,88.4052,63.7942,55.3138,41.5766,80.2432,145.2275,70.2026,81.3604,72.7400,149.3536,136.0104,71.1588,94.2953,111.3450,40.8599,47.5036,83.0494,21.9214,50.0851,59.7800,127.4829,46.1076,65.3773,57.2053,,63.5986,108.6133,123.9260,99.0238,100.4737,1041.8600,66.2639,40.0965,91.4682,76.7240,75.6116,171.5191,58.9482,176.7795,98.5637,93.7249,78.7209,41.3324,362.4400,130.6450,64.5752,135.4017,80.2137,90.8817,89.9901,32.6102,94.8672,79.8953,277.6344,32.4762,62.5366,124.1200,102.3652,34.3650,173.6698,171.2986,26.4592,75.7220,68.2524,61.2646,70.5437,326.3327,75.2658,98.9650,158.1800,177.4268,20.2316,88.3342,86.0565,131.0382,35.0345,146.5068,88.1200,31.0200,84.7500,201.6800,97.0637,45.2877,14.9600,47.8256,61.1952,81.2718,72.6173,52.4731,33.0387,66.3553,76.6681,67.9992,34.3411,148.5474,109.2883,125.1200,41.3169,43.6877,113.7798,55.3066,52.7434,42.9856,28.7728,87.0058,32.5212,40.7794,71.6737,16.8549,33.1709,97.5009,22.9141,24.4603,102.6684,39.7453,264.9723,75.5473,36.9687,72.3087,46.9960,48.4258,58.7581,89.8954,44.1184,12.1763,26.9906,131.0974,37.2993,56.3929,60.9334,107.6539,38.9319,98.3024,49.4750,66.9595,68.8694,49.9270,36.5117,203.0984,35.1017,,36.8556,44.9413,79.8201,37.1550,58.2300,38.9391,58.5617,68.4810,23.9193,152.2823,179.5134,69.4351,103.0445,423.7700,55.9000,65.0700,89.7856,65.3663,53.0341,49.4506,191.2800,48.8525,65.8838,21.8711,43.3404,107.6266,154.6385,52.5753
2015-01-27,102.1405,39.0400,306.7500,147.6500,75.7800,51.4950,92.0953,518.6300,79.3139,14.7837,103.7695,61.1168,47.5840,28.4471,97.0482,27.3041,39.3712,23.9509,92.7574,30.6721,77.1141,79.7578,119.7347,55.9569,46.3343,37.7678,26.4954,19.0220,89.3565,,86.6405,64.8814,55.5515,41.1031,79.2473,144.4637,69.8962,80.3734,71.4600,148.7988,133.6705,69.9164,93.3791,110.9137,40.4249,47.6083,80.3270,21.7341,49.8849,57.7900,125.7746,45.2223,65.0328,56.7749,,62.8629,108.9883,123.1764,97.1009,98.6475,1013.8600,65.7089,39.5898,90.1277,71.2125,76.3978,167.7830,58.6974,172.1450,99.8839,93.5486,77.8704,41.4356,357.8900,129.7784,64.6794,134.2032,79.0305,90.3610,90.6431,32.1922,93.5900,79.0278,272.9393,31.8817,63.2692,122.3600,100.9145,33.8952,169.7365,168.6030,25.9273,74.5110,67.4791,60.6824,69.6973,320.9363,75.4103,97.3667,156.4250,177.0117,19.8772,88.1242,85.1801,128.3625,34.3979,144.0578,87.3363,29.6500,83.6700,203.2500,95.3074,45.3231,14.7400,47.1345,62.2688,79.0753,71.2986,50.5925,32.6753,65.9233,76.4504,68.0422,33.8766,147.3258,108.7090,123.6700,40.3587,43.8466,112.5737,54.4785,52.1469,42.2154,28.5338,86.7551,32.5821,41.9179,70.5375,16.2126,32.5432,98.2642,22.2808,24.2964,102.1504,39.9662,263.9039,74.7815,36.8539,71.7342,46.0871,48.3621,57.1753,89.1031,43.7014,11.9906,26.7574,129.9704,37.0897,56.1134,60.0677,107.2396,38.3783,97.3659,48.4100,66.6888,68.3482,48.7487,35.9340,196.4498,35.2702,,36.9951,44.4376,79.8104,36.6200,56.1500,38.9766,59.9246,67.7895,23.3347,153.7298,179.7593,68.3773,103.0535,415.7400,55.6350,64.6900,89.1472,64.9731,52.5792,48.9110,190.9700,48.9948,64.7449,22.6212,43.3314,106.7479,154.7283,51.6852
2015-01-28,107.9148,37.6948,303.9100,144.7800,76.2400,50.1664,91.5450,510.0000,76.6977,14.3770,102.3074,59.9893,46.8564,27.8799,96.6606,27.1960,39.1164,23.8663,88.8590,30.3043,75.9193,78.7532,126.2059,54.9640,45.1833,37.3490,25.6656,18.7119,88.1203,,85.7447,63.2085,54.4510,40.4307,78.6045,140.5996,68.1780,79.6645,70.2500,149.0807,131.8264,69.0425,92.3796,109.3444,40.1751,47.1284,78.6489,21.2528,49.3800,56.3500,124.5524,44.6529,64.3437,56.1704,,62.1797,106.9395,122.6438,94.7156,98.8451,1003.2500,65.1162,38.7792,88.7425,71.3552,72.9642,164.5127,56.0464,170.9705,98.7164,92.4166,77.2372,41.0721,351.1800,125.8223,63.7507,132.8822,77.3205,89.3870,85.8673,31.4584,92.1823,78.0126,266.7830,31.3058,61.9312,118.9700,99.1011,33.5054,167.5198,166.2467,25.1053,72.6348,65.0064,60.1833,68.6183,315.0468,74.6708,97.1716,150.6000,175.9998,20.0714,88.5250,84.2653,127.6140,33.3867,143.3231,85.0906,29.0950,81.9500,197.8600,94.2189,45.5708,14.5900,45.9578,61.1684,77.7335,69.1439,49.6477,32.1013,65.4824,75.8931,67.0687,32.9686,145.5276,108.5791,121.2600,38.9812,43.6375,112.0528,53.6602,50.7023,42.0301,28.0386,85.5113,32.2250,41.2864,68.3363,16.1258,31.7092,97.3057,22.0964,24.1508,99.3683,40.2411,260.7757,73.1548,36.5931,70.8230,45.4123,47.9070,55.9354,86.9552,43.3910,11.7968,26.2315,127.2033,36.5429,55.3536,59.3732,106.2759,38.0370,96.0163,54.6100,65.6432,66.4281,48.3422,34.9896,192.2003,34.1068,,36.0621,44.3601,76.4596,36.4200,54.5900,37.0701,62.5393,66.6120,22.9721,151.1673,178.0818,67.0907,101.9738,408.0000,54.8450,64.4350,86.3458,64.9457,52.2404,48.5580,191.2700,48.0791,64.2377,22.1547,42.6224,104.7543,144.1850,51.0361
2015-01-29,111.2745,38.4452,311.7800,146.2900,78.0000,51.0094,92.3569,510.6600,76.3750,14.5945,103.1846,60.3887,47.3954,27.7752,99.3184,27.4290,39.1674,24.2358,88.2506,30.6946,76.3830,79.3774,133.5627,55.5365,45.6821,37.5094,25.3271,19.1674,88.6433,,86.0224,63.3999,55.5691,40.5917,79.4193,142.1725,67.8065,83.6935,71.6400,151.0723,135.2450,69.5908,92.7035,110.2070,41.8872,47.4600,79.8422,21.4667,50.0529,58.1000,125.4623,45.3994,65.3773,55.9964,,55.7856,106.5097,126.2144,96.3150,100.2855,1014.7400,65.7841,39.2122,89.7434,71.3463,74.0033,167.3076,56.2614,173.9066,100.2790,92.8898,77.4924,41.7686,353.2500,129.1379,64.0729,132.4009,79.0675,90.2742,86.6568,32.0174,91.7534,77.8465,266.1694,31.3615,62.7385,120.8700,99.8536,33.5758,168.3265,167.6430,25.4535,73.5303,66.5444,63.7969,69.3624,316.7908,75.9542,94.7834,152.0850,177.0809,20.1442,89.4127,85.1801,125.8177,34.1170,148.7580,86.2851,29.7100,82.2800,200.0000,94.9415,46.0751,14.8500,46.0045,63.0561,78.9558,69.6175,50.2216,32.3835,66.5670,75.5448,68.1801,32.9897,146.2214,109.4981,114.1400,38.8730,44.1561,110.9746,54.6954,50.9446,42.2349,28.3118,87.0243,32.2512,41.1263,68.3097,16.3775,31.9872,97.8293,22.3280,24.2600,100.1358,40.5656,264.5680,73.3545,37.2295,71.5064,47.0523,47.8251,56.4454,87.2798,43.3771,12.1150,26.3641,134.6799,36.3607,55.6506,60.2770,107.7117,38.4798,95.9796,55.3300,66.3247,67.5662,48.6208,35.6681,196.4675,34.9733,,35.8878,45.5127,77.3867,36.9350,55.3600,37.1640,62.6506,67.0979,23.0233,152.9963,179.3377,68.5869,103.4134,414.6400,55.3900,64.6400,87.9942,65.2748,53.1986,49.4705,192.6500,47.6790,64.9842,21.7613,43.0083,106.6298,145.8907,50.8506
2015-01-30,109.6461,36.9718,354.5300,143.9100,75.9100,49.8274,90.3362,534.5200,76.2355,14.3297,100.2228,62.0713,46.6408,27.2691,96.3653,27.3957,38.8276,23.4746,87.8479,29.6448,75.1526,80.0114,131.3846,53.9175,45.0393,36.6808,24.9862,18.6102,86.4942,,84.0069,63.1142,53.1305,39.6730,76.9386,138.4357,66.3113,82.9487,70.1300,147.5894,133.3574,68.7512,90.4732,107.5640,41.4245,46.3344,78.3412,21.2973,48.9360,56.4500,127.5587,44.1456,65.2776,55.1996,,54.7083,104.9822,123.5019,96.9160,96.8494,1009.4800,63.7428,38.6042,88.3314,71.3195,74.4460,163.9042,56.4047,170.1755,98.1057,91.0805,76.2544,41.0557,389.1600,127.1222,62.4903,130.2966,78.1432,88.5480,86.7738,31.4957,90.3830,76.1668,259.6332,30.9342,61.5798,119.1600,97.8861,33.1061,164.8265,163.9777,25.1247,72.7457,67.9805,62.4014,68.5997,310.9196,74.0673,92.9714,151.1150,171.8054,20.2899,86.9025,83.6104,124.6295,33.8642,147.8349,85.4728,29.2650,80.7100,195.1900,93.2767,46.7828,14.8100,45.6402,62.9130,78.2941,67.9923,50.2746,31.7187,64.9092,75.3271,66.2417,32.7293,143.1137,106.7112,110.1400,39.0362,42.4246,110.1888,53.3645,50.1151,41.6597,27.8508,86.4117,31.3889,40.1479,67.3510,15.6789,31.6464,95.8234,21.5907,23.6228,99.5506,41.7283,261.1030,70.8717,36.6714,70.1296,44.3347,46.8058,55.4781,86.1981,42.4876,12.0008,26.1034,133.4155,35.6954,54.8558,59.3922,106.4301,37.6495,94.4004,54.8600,65.1485,68.7131,47.5932,35.2280,191.9878,35.1899,,36.1875,43.7596,78.9413,36.2650,54.0050,37.5584,61.5565,66.8269,22.6136,150.9522,176.3955,67.2718,100.6962,416.6600,54.5800,62.6750,87.0223,63.4279,51.9887,48.1450,187.3600,46.6566,64.1802,21.7430,41.8506,105.2928,150.1499,50.4241
2015-02-02,111.0218,37.7771,364.4700,146.7300,74.9900,50.8261,90.9587,528.4800,78.1191,14.6229,101.2038,62.1760,47.4403,27.6181,96.3745,27.9283,39.9064,23.8886,90.8724,30.1921,75.8926,80.9380,132.1890,54.4542,45.7780,37.0550,25.2989,19.0123,87.4166,,85.3953,63.0092,53.4386,40.4212,77.5995,138.6539,67.5743,83.0115,71.1100,149.5172,134.5317,69.9421,92.3334,109.2159,41.8594,46.9452,80.0194,21.5826,48.9726,57.2800,130.2439,43.9877,64.9965,55.1629,,57.3973,106.6286,124.1726,98.1733,96.4164,1013.0300,64.3543,39.3596,89.4842,72.0954,76.4791,166.8323,58.9034,171.0428,98.8511,91.9620,77.6152,41.2715,390.0000,127.6308,62.4239,131.6554,79.6591,88.9337,90.1753,32.0640,91.2220,77.0067,260.8509,31.2872,62.5964,118.5700,99.1102,33.5946,169.0432,166.0528,25.7243,74.2637,68.1165,63.7600,69.6601,317.4300,73.9483,96.0658,154.0000,172.4541,20.5132,87.5801,85.0164,127.3520,34.4944,149.9448,86.2947,28.4350,81.7800,194.7700,95.1610,48.1630,14.6100,47.1251,65.1317,79.6267,69.1160,52.0670,32.3022,65.4735,75.1965,66.9567,33.6866,142.6641,107.7600,111.1800,39.5447,42.4748,111.6782,53.5419,50.8887,42.2934,28.2691,88.1011,31.3976,40.1568,69.3393,15.8264,32.2472,97.7317,21.6049,24.1564,99.2820,42.3367,262.6334,71.1571,36.7913,69.5154,43.5850,46.9241,56.6301,87.9211,42.5525,12.4577,26.6019,135.3122,35.0211,55.0741,59.9345,107.2492,38.2307,96.0163,54.9650,66.1940,71.2413,47.7668,35.9799,192.9971,35.9682,,36.6900,43.1301,79.9263,36.7200,54.1150,38.9860,62.0016,68.2006,22.9166,153.8472,177.1947,68.4535,101.8299,413.0900,54.5200,62.7400,85.1071,63.3639,52.5017,48.4448,190.2800,47.1811,64.1324,22.0906,43.2327,105.6944,156.7233,51.2864
2015-02-03,111.0406,38.0700,363.5500,148.2900,75.4000,51.9715,92.4291,529.2400,80.4475,15.0296,101.6943,63.2596,48.0152,27.9410,98.9677,28.5774,40.6284,24.1468,93.8455,30.2370,76.6326,81.7476,133.1651,54.5794,46.8908,37.0906,26.0511,19.4871,89.4801,,86.1747,65.2742,54.2749,40.7621,78.0341,138.4084,69.4597,84.2767,71.9200,150.8995,137.8458,70.4648,93.7215,111.7671,42.4147,47.3466,81.9679,21.8144,49.8424,58.6100,137.1575,44.6720,64.2712,54.8241,,58.6498,108.7414,125.5930,99.0885,97.1507,1037.5500,65.5019,39.8662,89.8774,74.8423,78.6838,171.3480,60.6677,173.4549,99.0038,92.9084,79.1273,41.6561,393.8900,129.0060,63.7791,133.2691,80.9809,90.8239,93.8693,32.6415,92.3780,78.5756,261.3963,32.1976,63.5532,117.6000,100.6515,33.8764,169.5532,167.7206,26.7107,74.4257,69.8075,63.9448,69.5671,322.2785,73.7613,98.8442,157.9700,173.0421,21.0327,88.5155,87.1544,129.9997,35.1811,151.1599,89.8115,28.9450,81.8700,193.0000,98.1248,48.1099,14.6500,47.9376,66.9927,81.4556,70.1284,52.4820,33.1009,66.9020,75.9628,67.6976,34.5664,145.2051,108.5791,108.7200,40.1064,42.4916,112.8295,54.3207,51.3640,42.4104,29.0119,88.9922,32.1641,40.2191,71.0878,16.3906,32.7135,97.7849,22.1673,24.3901,101.7666,43.1840,263.3168,72.8979,36.7444,69.2282,43.1164,47.5430,61.3698,88.8017,43.8219,12.7677,27.0226,135.9810,36.0326,54.8121,61.1998,107.2685,38.6090,97.3568,54.5200,67.2395,75.4984,49.2968,36.4292,197.9504,36.9711,,36.5666,41.8903,82.6591,37.2450,54.9200,40.6860,63.2162,69.7332,23.1470,156.1554,178.3189,69.4161,102.3967,409.2000,55.7450,63.5000,88.3182,65.0462,52.8308,49.0309,193.2800,47.3500,65.5680,22.2736,43.7622,107.1920,161.2119,52.4919
2015-02-04,111.8922,38.2896,364.7500,147.5300,75.6300,51.6599,91.4368,522.7600,79.7586,14.9350,101.7980,64.5014,47.9523,28.2290,100.0475,28.6356,40.6029,23.7639,92.8345,30.3626,76.4900,82.1085,133.0566,52.8173,46.4303,37.1352,26.7517,19.5356,96.3076,,86.5330,64.1014,50.1020,40.1750,78.4506,137.6992,68.8467,84.3934,72.2800,149.8719,136.5324,70.3277,93.2403,110.5282,41.8039,47.1459,81.4272,21.5380,50.0026,58.9900,139.0933,44.2844,63.6638,54.2562,,58.6498,107.7353,124.6263,90.9991,98.6569,1028.2800,66.4803,40.1425,89.8417,73.0854,76.3978,169.9600,58.9929,173.7079,98.2853,93.2146,79.0139,41.7549,391.1200,129.6560,64.3193,132.0329,81.1103,92.6272,92.7776,32.3900,91.2220,79.9046,259.3313,32.1140,63.0449,116.5700,101.2046,33.8342,168.3065,166.8576,26.7590,76.1143,68.7028,63.9540,69.4555,320.2971,73.0813,99.5505,163.1900,174.5469,20.8968,88.2578,87.1929,129.6068,34.9648,152.4409,90.6333,29.0300,82.3400,192.0300,97.8230,48.0303,14.9600,48.1057,66.5811,81.5016,69.9333,50.6189,33.1535,66.6728,75.1182,66.8792,34.5734,147.1205,109.9776,109.2700,40.7951,41.3707,112.1259,57.0614,51.5691,42.3714,30.5914,88.9737,31.5196,40.1746,70.9103,16.4470,32.6149,97.5098,22.3280,24.3901,100.1933,43.3508,263.8269,72.2415,36.5462,68.3070,44.0067,47.5248,60.2178,89.1368,43.8914,12.9472,27.7498,135.9902,36.3242,54.3405,61.3520,107.9815,38.2031,97.9903,54.5550,67.7529,74.1517,49.1232,36.3008,196.6445,36.3934,,35.9671,43.2366,80.2160,37.8975,56.4400,39.8125,63.0215,68.9389,22.9166,154.6492,177.9939,69.1397,100.7952,401.3600,57.5500,67.4250,87.8704,62.9798,52.8211,49.0576,192.7100,47.3145,65.8551,22.2004,41.4198,107.4518,157.1123,52.8550
2015-02-05,112.6877,38.8478,373.8900,149.6700,75.6150,52.0173,92.4291,527.5800,80.5435,15.1053,102.6470,66.1840,48.5311,29.0388,100.5827,28.7438,40.6539,24.2715,93.6570,30.6698,77.3013,83.7081,134.3038,52.9247,46.5646,37.2332,26.7846,19.8505,97.6008,,86.5419,64.1299,51.0528,40.8758,79.0210,139.4358,69.9519,84.6536,73.1000,151.4542,137.3587,70.7476,94.7118,112.7399,42.2481,46.8317,82.4807,21.8411,50.6389,59.2600,137.4608,44.6672,64.7427,55.1629,,59.5170,109.8572,125.3069,92.3581,99.9748,1044.6000,67.2328,40.5294,90.6728,74.5301,77.6357,171.8518,60.5154,175.3159,98.5278,93.4930,80.0723,42.1974,401.7900,129.2604,64.8595,137.1002,82.0993,93.1480,93.7523,32.5390,92.8442,80.4491,267.6013,32.6992,63.8971,120.0200,102.5465,34.0596,172.0565,168.1084,27.1176,77.4703,69.7820,64.4993,69.5671,327.6384,73.7103,99.2531,174.2950,175.7490,21.1881,89.4031,88.3196,129.7565,35.4916,153.5618,91.6272,29.4900,82.6950,194.5100,99.2027,48.6672,15.1300,48.2085,67.2879,81.9060,70.6577,50.4600,31.3744,66.9726,75.5187,67.7924,34.7223,146.9446,112.0952,111.5900,42.8539,41.5798,113.8621,56.8199,52.0258,42.3129,30.9500,90.1061,31.8767,40.7261,66.8540,16.4687,33.2606,97.6518,22.6494,24.6517,102.0544,43.8510,267.4845,72.0132,37.2190,68.1980,43.2382,47.8706,60.8685,89.7111,43.9794,12.9308,27.8870,138.8306,36.3333,54.5414,60.8953,108.5597,38.7843,98.6146,56.3900,67.4916,76.1499,50.1919,36.9610,199.9025,37.2278,,36.5754,43.0720,80.8050,38.5600,56.2300,40.7141,64.2083,69.7987,23.1641,158.5516,181.5949,74.7147,102.0458,413.8700,57.3550,67.4150,88.8708,64.2233,53.4697,50.0900,208.2400,47.4745,65.5488,22.3925,43.6904,108.8312,158.1895,53.5441
2015-02-06,111.7388,38.8112,374.2800,150.1800,74.4700,53.0435,91.2022,531.0000,80.3952,15.5971,101.4962,65.1175,49.2364,29.1972,100.6289,29.0184,41.9025,24.2536,93.9141,30.0870,76.3295,82.0890,133.7616,52.5848,47.1402,36.9303,26.7611,19.7682,97.0112,,86.6315,63.4799,50.0932,40.7053,79.0662,137.6538,69.1625,84.3396,72.5400,151.0177,137.2804,69.6337,94.1658,111.7855,42.1093,46.5351,82.1823,21.8590,49.7691,59.1700,137.1013,43.9255,63.7907,54.6501,,58.1155,109.5828,123.0975,90.1208,98.6004,1022.4200,67.6374,40.9070,89.9668,74.2091,77.8525,174.3806,60.4438,176.3820,95.0163,93.3538,80.3369,41.8962,402.0000,127.8098,64.6794,135.2412,83.5967,91.1710,93.3624,33.3402,89.2456,79.7754,269.4329,32.9221,63.3813,118.7500,102.3470,33.7355,170.7565,167.9921,28.2734,80.3443,69.4676,64.0465,70.8321,330.9347,70.6419,99.8478,173.4300,168.7094,21.4648,88.4869,84.5831,130.3178,36.1877,152.8177,93.2231,28.9100,81.8400,192.6400,99.1475,48.5345,14.7200,48.6568,68.0841,81.7773,71.0680,50.3541,32.1205,67.3341,75.4577,65.2251,35.1618,144.3841,111.5758,108.6600,43.3984,40.2917,114.4469,56.6227,51.6623,42.5664,30.7366,90.1247,30.4831,39.7032,69.0552,16.4687,34.1035,96.7909,22.9094,24.6517,102.3423,44.5631,269.8041,70.6053,37.0156,67.3363,42.6479,47.7250,61.5984,92.2956,44.0026,12.9390,28.0242,137.7311,36.6796,52.1222,60.8192,108.8006,38.3507,98.4218,55.1400,66.2127,75.4288,50.2421,37.7404,194.2631,37.2118,,36.5048,42.7523,79.8587,38.4900,57.0700,40.7235,63.6520,71.1350,23.2537,157.5833,179.5836,75.8106,97.3583,406.8600,57.4200,66.3100,93.4159,63.3181,53.2858,49.2441,206.7750,47.2611,65.2426,22.1455,42.6852,109.0627,156.2544,54.5219
2015-02-09,112.4810,38.7655,370.5600,149.1300,74.4400,52.9794,90.0115,527.8300,80.4479,15.4647,100.4491,64.6402,49.0194,29.1092,99.9829,28.8270,41.6987,24.1468,94.6167,29.7571,75.8302,82.5084,133.3820,52.1733,47.2074,36.7342,26.8410,19.7488,96.7355,,85.9686,63.2949,48.8431,41.1031,77.7806,136.3900,68.3730,83.2000,72.3300,149.8992,136.4308,69.2567,94.0177,109.6197,41.2023,46.3867,81.4458,21.9659,49.6867,57.9800,136.0317,43.6288,63.1107,53.8990,,58.7812,109.1347,121.7166,89.5846,96.2469,1033.1500,66.7437,40.6860,89.7791,75.5111,77.9971,173.2303,60.7662,174.3764,93.8668,92.3795,80.3086,41.8114,396.8800,127.0468,63.9687,133.0048,82.7371,90.3995,93.5184,33.1911,90.1499,79.3785,265.3020,32.7921,63.1272,118.1200,101.5220,33.5476,167.0965,166.4309,27.9626,80.0117,69.0512,63.8339,71.0646,329.5103,70.2934,99.1974,172.1400,167.8705,21.4017,87.7138,84.5927,128.1192,36.1971,153.5053,92.6019,28.3500,81.2400,192.2700,99.3315,48.5257,14.4500,48.6941,67.9321,81.7497,71.5342,50.6366,32.5700,66.4788,75.0485,64.8116,35.1264,143.8075,110.8965,107.8800,43.4573,39.9739,114.2550,56.6375,51.5411,41.7962,30.7366,89.8741,30.0303,39.7388,68.5759,16.3341,33.7627,96.0542,22.2240,24.6143,102.8795,45.1445,264.1060,69.8110,36.3637,66.6231,41.6545,47.8069,61.6775,92.5062,43.8358,12.9880,27.9601,137.2271,36.5429,51.3203,60.5148,107.7888,38.5259,97.1089,54.2750,65.3725,76.7494,49.8311,37.3186,192.3774,36.9470,,36.3197,41.9000,80.5926,38.2350,57.3400,40.8644,64.1897,71.1724,23.1811,158.3462,177.9412,75.7249,97.0614,399.7200,56.6950,64.0400,93.2729,62.8244,53.0438,48.6979,205.0700,47.1189,64.7258,22.1730,42.5237,107.1542,153.7308,54.6616
